fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,H_Distance,Year,Month,Date,Day of Week,Hour
7.5,-73.982352,40.771287,-73.97842,40.754477,5.0,1.898295045667977,2013,9,5,3,21
20.1,-74.007805,40.72441,-73.946202,40.76577,1.0,6.934230811968129,2009,2,9,0,20
15.7,-73.955466,40.772805,-73.99215500000001,40.747714,1.0,4.163270877091195,2009,4,23,3,19
10.9,-73.981444,40.741069,-73.996889,40.722753999999995,1.0,2.416840428622066,2009,11,20,4,21
10.5,-73.96831999999999,40.762526,-73.985549,40.757976,4.0,1.5367724222810084,2013,6,5,2,14
8.0,-73.966702,40.753192,-73.982297,40.736042,1.0,2.3157422122480193,2013,9,17,1,11
57.54,-73.97463226,40.75774002,-73.78296661,40.64898682,1.0,20.18106818765001,2015,6,24,2,15
9.5,-73.9810791,40.77410126,-73.95635986,40.76621246,1.0,2.2589263729046563,2015,6,27,5,20
5.3,-73.9806678,40.7454366,-73.9788786,40.7474385,1.0,0.268829809862466,2011,5,19,3,23
16.5,-73.949062,40.772045,-73.992817,40.728215000000006,1.0,6.110467256845215,2012,7,23,0,20
5.5,-73.98073000000001,40.78481,-73.972482,40.79623,6.0,1.4472918439656115,2013,3,12,1,21
6.9,-73.967259,40.757063,-73.98138900000001,40.737063,1.0,2.5224199699977707,2009,12,10,3,14
15.0,-74.006226,40.739787,-73.985479,40.776703000000005,1.0,4.461342449237892,2013,4,22,0,10
9.7,-73.984725,40.742571999999996,-73.97813000000001,40.764697,1.0,2.5221262599038985,2010,5,12,2,14
5.0,-73.991548,40.726667,-73.983788,40.737982,1.0,1.4179283036321548,2013,10,12,5,2
11.7,-73.952209,40.76635,-73.98644200000001,40.756996,1.0,3.065067745214211,2012,2,10,4,8
16.5,-73.94595600000001,40.781698999999996,-73.982256,40.77313,3.0,3.201627392569346,2013,5,4,5,10
3.5,-73.947436,40.775524,-73.94716,40.771465,1.0,0.4519382045737699,2013,6,27,3,11
8.5,-73.9553833,40.81993866,-73.97119904,40.79801178,2.0,2.777845440610983,2015,6,21,6,16
52.0,-73.98041500000001,40.77025,-73.78714000000001,40.647625,1.0,21.24424689449662,2013,9,19,3,13
3.7,-74.00135300000001,40.736152000000004,-74.005524,40.727090999999994,1.0,1.0670750803423898,2012,8,6,0,3
9.5,-73.97913965699999,40.757533798000004,-73.979766055,40.75400298300001,1.0,0.3961380873333801,2013,3,15,4,9
17.0,-73.98395500000001,40.737840000000006,-73.974823,40.788672999999996,1.0,5.704456528058796,2014,1,2,3,17
5.5,-73.967413,40.763153,-73.95951,40.771085,1.0,1.1049372645604716,2014,2,4,1,15
8.1,-74.011923,40.704038,-73.99911,40.734173,1.0,3.5205539526695735,2009,4,10,4,19
12.5,-74.007947,40.731462,-73.99091,40.693236999999996,1.0,4.4864368743658165,2009,9,25,4,8
5.3,-73.965827,40.756077000000005,-73.966323,40.764615,6.0,0.9503009477442261,2010,12,20,0,17
16.0,-74.01581,40.717702,-73.99018199999999,40.75205,5.0,4.387473261410994,2012,11,30,4,9
6.5,-74.006854,40.730351,-73.991428,40.744692,1.0,2.057204545322426,2013,9,15,6,10
7.0,-73.96885,40.791647999999995,-73.955286,40.804658,1.0,1.8429375639241175,2014,11,21,4,23
11.3,-73.95835100000001,40.7639,-73.98846999999999,40.754135999999995,1.0,2.759369963587922,2009,5,11,0,8
23.87,-73.97010523602734,40.75517438512784,-73.96389293866814,40.77033794056373,1.0,1.7654218299461084,2010,9,20,0,21
5.7,-73.99488000000001,40.740117,-73.985295,40.755318,2.0,1.8732300173682734,2011,3,29,1,12
9.0,-73.98259735,40.72489929,-73.99501038,40.73978043,1.0,1.9575500772440548,2015,1,3,5,10
7.7,-73.999075,40.740439,-73.992078,40.731736,1.0,1.1331586725669638,2010,2,19,4,19
4.5,-73.95348,40.77108,-73.94736,40.783668,2.0,1.4915683520754643,2012,1,13,4,22
6.9,-73.991109,40.749743,-73.979244,40.766890999999994,1.0,2.152783680547139,2012,5,6,6,7
4.0,-73.99485,40.760436999999996,-73.992425,40.765812,3.0,0.6316049101857638,2013,10,27,6,22
6.0,-73.961673,40.771174,-73.969612,40.760227,1.0,1.3887869396048096,2014,1,19,6,15
9.0,-73.97024536,40.76329422,-73.97502899,40.75506973,3.0,0.99934077465132,2015,5,15,4,10
4.5,-73.95608,40.779724,-73.953119,40.772528,1.0,0.8381042984099503,2010,2,24,2,14
10.9,-73.96934,40.757827,-74.001467,40.746353000000006,2.0,2.9918829413099814,2011,4,2,5,22
8.1,-73.962213,40.767932,-73.974712,40.752842,1.0,1.980825655761656,2009,6,12,4,9
4.0,-74.002802,40.739839,-73.999902,40.738428000000006,1.0,0.29036649125961644,2014,7,10,3,15
27.3,-73.99701,40.742282,-73.872392,40.77442,1.0,11.087838780637405,2012,2,6,0,6
6.1,-73.97611500000001,40.765583,-73.97855200000001,40.75666,1.0,1.0131999165490806,2012,1,27,4,15
8.5,-73.972758,40.793521999999996,-73.98291800000001,40.771743,6.0,2.5683581300100014,2012,11,3,5,20
26.5,-73.964197,40.767762,-74.012642,40.717121999999996,1.0,6.95446066314178,2013,10,3,3,19
3.0,-73.98688299999999,40.739902,-73.98820400000001,40.737848,1.0,0.2540685659514457,2014,4,2,2,7
8.5,-73.992728,40.760771999999996,-73.972914,40.792613,1.0,3.9139670352028078,2009,10,27,1,22
9.3,-73.955625,40.782762,-73.959715,40.759965,1.0,2.5582020502063623,2009,12,20,6,16
8.5,-73.95628357,40.78165054,-73.97239685,40.76497269,1.0,2.2978736122581465,2015,1,16,4,17
4.9,-73.985024,40.728025,-73.987938,40.738234000000006,2.0,1.161438358411367,2009,5,24,6,1
8.1,-73.973513,40.755107,-73.990962,40.750512,1.0,1.5560721781210125,2009,6,16,1,9
6.9,-73.986965,40.742453000000005,-73.99001,40.755918,1.0,1.5190529925541578,2011,8,9,1,18
9.5,-73.991488,40.75,-73.974887,40.741795,1.0,1.6697974997906304,2014,7,7,0,7
9.5,-73.98599243,40.74362564,-73.998703,40.73323822,6.0,1.5750869794681348,2015,2,13,4,20
7.3,-73.982035,40.772573,-73.974712,40.756128000000004,1.0,1.9298043458251581,2010,3,2,1,6
7.7,-73.972477,40.749751,-73.979635,40.72684,1.0,2.617995715466959,2010,12,17,4,12
7.3,-74.005173,40.736012,-73.980967,40.735267,1.0,2.0411720923164727,2010,12,19,6,19
8.5,-73.970464,40.752857,-73.970464,40.752857,1.0,3.846153846153846,2009,3,11,2,12
6.9,-73.997788,40.716848,-74.002205,40.729617,3.0,1.4678285938036322,2009,10,12,0,18
13.3,-73.920831,40.764863,-73.96710999999999,40.771668,2.0,3.9701271522010466,2011,5,30,0,19
12.1,-74.010478,40.711365,-73.996735,40.752925,1.0,4.764135183488048,2011,6,25,5,18
19.0,-74.002275,40.755866999999995,-73.99009699999999,40.690022,1.0,7.39320461827252,2013,9,28,5,6
17.0,-73.99946,40.761247,-73.963912,40.808012,2.0,5.999819254740568,2014,4,11,4,11
15.0,-73.98069,40.780145000000005,-74.000662,40.73574,1.0,5.216297128844558,2012,10,24,2,16
9.5,-73.977755,40.77369,-73.95014300000001,40.775968,1.0,2.3388508891796893,2013,6,8,5,13
33.7,-73.782263,40.644753,-73.923783,40.758520000000004,1.0,17.388321688036616,2010,1,5,1,21
4.1,-73.995189,40.748016,-74.000846,40.746635999999995,2.0,0.5006461157429724,2010,4,4,6,5
3.5,-73.98121643,40.74142838,-73.9802475,40.73930359,1.0,0.24997067026270925,2015,2,20,4,21
4.1,-73.999379,40.733546999999994,-73.987801,40.728375,1.0,1.1324733006552195,2010,2,28,6,8
12.9,-73.992088,40.690415,-73.943528,40.662040000000005,6.0,5.169610232275925,2011,2,9,2,0
10.1,-73.976117,40.748173,-73.95029699999999,40.772237,1.0,3.448055996995551,2012,8,30,3,9
4.5,-73.974793,40.741763,-73.98140699999999,40.745992,2.0,0.7291074579118926,2014,1,14,1,15
7.5,-73.988399,40.773167,-74.00330100000001,40.753996,1.0,2.47373592713196,2014,2,14,4,12
11.0,-74.00143100000001,40.741135,-73.965531,40.759019,1.0,3.6193732327969528,2013,8,25,6,6
11.3,-74.005937,40.735772,-73.982585,40.77316,2.0,4.599197222938147,2009,10,10,5,11
15.3,-73.861926,40.730184,-73.94058100000001,40.751172,1.0,7.025561996971905,2010,6,18,4,0
6.5,-73.9873,40.754146,-74.00045300000001,40.758398,1.0,1.2045397771954331,2013,1,16,2,10
14.0,-73.99413299999999,40.751191999999996,-73.997072,40.766935,1.0,1.7679571148074595,2014,4,2,2,12
18.1,-73.97247,40.765646999999994,-73.997862,40.729485,1.0,4.554575214234183,2011,10,21,4,19
6.5,-73.98866,40.748377000000005,-74.001506,40.756752,2.0,1.4276272885646584,2009,8,2,6,12
30.5,-73.98849,40.745588,-73.998712,40.761027,1.0,1.9205641225615053,2010,9,7,1,22
11.0,-73.978835,40.751613,-74.00225400000001,40.747097,1.0,2.0356816453957953,2014,3,4,1,18
6.1,-73.97204,40.749912,-73.979123,40.758074,1.0,1.0861129022434883,2009,12,1,1,15
6.1,-73.996706,40.723395000000004,-74.00853000000001,40.725925,1.0,1.0353551229374187,2010,1,24,6,1
5.7,-73.997938,40.718090000000004,-74.012686,40.706931,1.0,1.7563530030745969,2010,10,4,0,21
10.9,-73.988108,40.756007000000004,-73.958322,40.770367,1.0,2.9736675418708316,2010,10,18,0,17
6.0,-73.984375,40.752256,-73.973663,40.761025,1.0,1.3284700315178062,2012,12,10,0,21
15.0,-74.00776,40.740697,-73.99078,40.718512,2.0,2.8517632661510577,2014,8,3,6,3
8.1,-73.976927,40.75169,-73.99001,40.735357,1.0,2.1244295104824817,2009,5,30,5,11
4.1,-73.68817,40.829168,-73.699185,40.832143,2.0,0.9840195370070589,2009,6,29,0,7
8.1,-73.95150500000001,40.793803000000004,-73.979292,40.778575,5.0,2.8879259667183392,2011,11,8,1,11
4.9,-73.984434,40.745601,-73.976242,40.73977,1.0,0.9469416796833314,2011,9,10,5,20
4.5,-73.976515,40.728832000000004,-73.97913,40.736095,5.0,0.8371266933681725,2012,10,6,5,9
6.0,-73.99090699999999,40.750807,-73.992908,40.736627,1.0,1.5857299065038004,2013,3,16,5,12
6.1,-73.99266,40.728667,-73.987103,40.744972,2.0,1.8725119018900858,2010,8,18,2,22
31.87,-73.87398967723436,40.75834796761856,-73.95240756508325,40.75208576824632,1.0,6.641801247658235,2010,11,29,0,22
4.0,-73.979128,40.776604,-73.978476,40.782806,1.0,0.6918125774515786,2013,6,25,1,8
5.7,-73.975008,40.750877,-73.985392,40.738477,1.0,1.6329102412332566,2009,10,29,3,23
18.1,-73.995757,40.749241999999995,-73.93994,40.821137,2.0,9.273296357704458,2011,1,30,6,1
5.5,-73.977547,40.748917,-73.98569,40.753877,2.0,0.8801605729460443,2013,1,18,4,20
8.5,-73.978134,40.748826,-74.001407,40.741837,1.0,2.108999388898774,2009,6,16,1,9
9.3,-73.983053,40.73865,-73.956512,40.775308,1.0,4.648954289124828,2010,9,1,2,18
42.33,-73.983267,40.759172,-73.87283000000001,40.774365,2.0,9.452764056988784,2013,10,14,0,12
24.1,-73.983432,40.72685,-73.853882,40.716609000000005,1.0,10.976817487503682,2011,3,5,5,2
7.5,-73.982609,40.745375,-73.975217,40.758571999999994,2.0,1.5940794512496888,2012,10,2,1,11
7.7,-73.99470699999999,40.718607,-73.97780999999999,40.735622,1.0,2.3678978175161904,2009,12,5,5,1
5.3,-73.965391,40.759238,-73.980326,40.760647999999996,1.0,1.2676303803273163,2012,4,17,1,6
9.0,-73.96953,40.753396,-73.988982,40.732248999999996,2.0,2.866148651523586,2013,8,1,3,13
13.0,-73.945975,40.777542,-73.982597,40.735607,1.0,5.590900568830242,2013,11,12,1,7
4.0,-73.988382,40.718803,-73.993808,40.718318,1.0,0.46045714472092314,2014,9,2,1,18
5.7,-73.967355,40.771863,-73.972992,40.755538,1.0,1.8763114192955113,2012,6,23,5,14
4.5,-73.976734,40.758849,-73.98588000000001,40.756307,1.0,0.8205670108007507,2010,1,24,6,13
6.5,-73.992145,40.75493,-73.985164,40.753868,1.0,0.5997626183147008,2011,1,19,2,11
5.3,-73.965523,40.758513,-73.95304399999999,40.772589,1.0,1.8852821378269,2011,11,25,4,14
11.0,-73.96301600000001,40.710215999999996,-73.976866,40.728915,2.0,2.3844537982200245,2013,9,26,3,1
7.5,-73.95424200000001,40.766296999999994,-73.969876,40.763195,1.0,1.3611053752239435,2012,9,13,3,18
16.5,-73.98193,40.770232,-73.978553,40.751315000000005,3.0,2.1226166442141103,2013,3,15,4,8
10.5,-74.006477,40.733261999999996,-73.980475,40.751062,1.0,2.9523262952692866,2013,7,18,3,0
11.5,-73.96840668,40.79660416,-73.9543457,40.77037429999999,1.0,3.1477369106410564,2015,6,6,5,17
8.5,-73.994078,40.75911,-73.9819,40.738532,1.0,2.507610240752392,2009,2,28,5,22
11.5,-73.966262,40.762132,-73.983283,40.781482000000004,1.0,2.5853284682264412,2014,3,23,6,12
4.1,-74.00371,40.748445000000004,-73.995148,40.749972,1.0,0.7409658737043334,2011,10,23,6,9
6.1,-73.96855,40.754837,-73.982085,40.743122,2.0,1.7311504787670462,2012,3,23,4,20
8.9,-73.955911,40.717551,-73.995515,40.72085,1.0,3.357780102450944,2012,7,13,4,0
10.0,-73.98841,40.748397,-74.004395,40.721667,2.0,3.263155589946512,2013,5,3,4,5
9.0,-73.950827,40.770865,-73.996087,40.747932,1.0,4.586322697557692,2013,9,9,0,17
6.0,-74.008765,40.71397,-74.005002,40.728542,1.0,1.6510735417491762,2014,7,19,5,0
9.3,-73.9842831,40.7521742,-73.9824014,40.7516964,1.0,0.16717200011587316,2009,4,14,1,20
12.5,-73.99252299999999,40.724937,-73.954463,40.776702,5.0,6.588646120603662,2009,12,4,4,23
7.5,-73.970127,40.764525,-73.986287,40.76651,2.0,1.378740690191622,2013,1,10,3,21
7.0,-73.961575,40.770835,-73.95448499999999,40.783688,2.0,1.5488661049396548,2014,5,4,6,20
6.1,-73.96119,40.761527,-73.975815,40.744704999999996,1.0,2.2397457590166807,2009,10,7,2,5
6.9,-74.003968,40.725727,-74.00711,40.743783,1.0,2.025113969611788,2010,6,3,3,0
7.7,-73.97986999999999,40.78391,-73.951927,40.782075,1.0,2.3615084130656885,2011,12,13,1,22
10.9,-73.961028,40.764987,-74.000847,40.758247999999995,3.0,3.4363592080329477,2012,7,29,6,9
2.5,-73.9235683,40.7388052,-73.9206689,40.73777,1.0,0.2700430128379633,2012,9,29,5,8
3.0,-73.99225,40.745321999999994,-73.992862,40.749697,2.0,0.48920199655996316,2013,2,13,2,17
5.3,-73.976155,40.733502,-73.980905,40.741794,2.0,1.0051357089456203,2009,12,10,3,7
13.0,-73.973022,40.75822,-73.993303,40.756282,6.0,1.721770936332855,2013,8,7,2,14
8.0,-73.984127,40.725128000000005,-73.99379300000001,40.731952,5.0,1.1131850318894805,2014,10,31,4,10
4.9,-73.959487,40.763025,-73.948722,40.777777,3.0,1.8741797421418698,2010,4,17,5,22
10.9,-73.999512,40.722078,-73.98949499999999,40.747422,3.0,2.941795199217699,2011,4,22,4,18
10.1,-73.965963,40.764,-73.991647,40.751273,5.0,2.585075309454107,2009,10,22,3,15
34.8,-73.874539,40.774105,-73.984758,40.756892,3.0,9.477670949835227,2010,11,26,4,12
6.5,-73.97971,40.770418,-73.98476,40.762586999999996,5.0,0.9690770278296333,2011,5,13,4,19
16.5,-73.95025,40.779728000000006,-74.003606,40.715884,1.0,8.402387427297121,2009,7,8,2,7
43.7,-73.790304,40.643547,-73.970334,40.678917999999996,1.0,15.686550449085848,2010,10,11,0,10
11.0,-73.957852,40.772977000000004,-73.96002800000001,40.760442,1.0,1.4058235402880344,2012,12,16,6,13
10.5,-74.003975,40.742146000000005,-73.991892,40.721908,3.0,2.4699579239694343,2014,2,8,5,3
4.1,-73.974577,40.761853,-73.99209300000001,40.749228,1.0,2.036540860308483,2010,8,11,2,8
3.3,-73.948587,40.808737,-73.951392,40.805279999999996,1.0,0.4511089485096977,2012,2,25,5,13
19.5,-73.9751358,40.74138641,-73.92884827,40.77560043,1.0,5.447298686395525,2015,5,4,0,10
11.3,-73.983073,40.751907,-73.976072,40.786628,1.0,3.9055560341078372,2009,2,9,0,21
7.5,-73.984587589,40.7405593,-73.98059137899999,40.742415202,1.0,0.39488763688189116,2013,4,8,0,9
12.5,-73.967516,40.681251,-73.96150300000001,40.714186,1.0,3.697121859651693,2013,5,5,6,19
8.0,-73.962118,40.767875,-73.95308399999999,40.786059,1.0,2.160326089780218,2014,6,12,3,11
29.07,-73.991185,40.739368,-73.864715,40.770278000000005,1.0,11.193472145613189,2009,11,11,2,14
4.5,-73.988982,40.763585,-73.978607,40.764748,2.0,0.8832945014577116,2010,5,15,5,4
4.0,-73.951212,40.714075,-73.942087,40.714746999999996,2.0,0.7726988588639163,2012,11,6,1,0
7.0,-73.97917,40.736090000000004,-73.991575,40.731691999999995,2.0,1.1539652734089672,2013,4,21,6,19
13.0,-73.971998,40.781812,-73.97719000000001,40.754521999999994,1.0,3.0658486361765815,2014,5,4,6,17
6.1,-74.002082,40.750577,-73.987205,40.736225,2.0,2.0291920853729954,2012,1,25,2,23
13.7,-73.983687,40.738112,-73.972898,40.790498,1.0,5.895500263867129,2012,8,11,5,23
8.0,-73.98060600000001,40.73022,-74.000536,40.742868,1.0,2.1903479036057503,2013,9,14,5,4
9.5,-74.002736,40.750477000000004,-73.983293,40.74227,1.0,1.8749846987327274,2014,8,29,4,18
6.0,-73.98008728,40.74878693,-73.98333740000001,40.73904419,1.0,1.1174089227873503,2015,3,25,2,9
8.5,-73.982135,40.745333,-73.963912,40.773777,1.0,3.5155667006242055,2009,1,3,5,16
7.0,-73.981922,40.765149,-73.979187,40.752573999999996,1.0,1.4171243393737254,2012,12,18,1,20
8.0,-73.96835,40.764927,-73.957672,40.773972,5.0,1.3491302764960669,2013,4,20,5,18
19.0,-73.966915,40.756702000000004,-74.00935,40.704557,1.0,6.812129938212544,2013,12,18,2,21
16.5,-73.967883,40.762559,-74.009811,40.71123,1.0,6.712309703158512,2010,1,24,6,16
8.5,-73.982495,40.764832,-73.992705,40.75873,5.0,1.0953653217055088,2012,10,19,4,13
19.0,-73.96799469,40.76874924,-73.99290466,40.752933500000005,3.0,2.7375937076778154,2015,4,22,2,16
5.0,-74.00003052,40.73464203,-73.98963928,40.73032761,1.0,0.9983785659383019,2015,5,7,3,1
10.2,-73.98899399999999,40.748284999999996,-73.96861700000001,40.754515999999995,2.0,1.8510307028398738,2009,3,31,1,23
4.1,-73.96761,40.752275,-73.959212,40.763258,1.0,1.411309683617245,2011,2,22,1,23
6.1,-73.95975899999999,40.779644,-73.956688,40.771287,1.0,0.9645659775289436,2011,11,17,3,8
5.0,-73.974242,40.762917,-73.97358299999999,40.755257,2.0,0.8535597204920378,2014,3,25,1,22
9.0,-73.984421044,40.750288532999996,-73.985759375,40.74990686,6.0,0.12046106816449659,2013,2,21,3,22
11.0,-73.98496999999999,40.742036999999996,-73.978225,40.77211,1.0,3.3918819588949622,2013,1,28,0,22
15.5,-73.996728,40.71909,-74.01684200000001,40.704642,1.0,2.3356158321264173,2014,1,28,1,12
34.83,-73.963819,40.774471000000005,-73.86469,40.770245,2.0,8.360774620154242,2013,9,10,1,17
6.0,-74.01027679,40.71946335,-74.00595856,40.73534393,2.0,1.8029418424003127,2015,2,12,3,22
19.5,-73.96586609,40.768505100000006,-73.99087524,40.7506485,1.0,2.894717697334584,2015,5,1,4,17
7.7,-73.988973,40.774937,-73.970493,40.78418,5.0,1.8648062568571668,2009,4,10,4,9
8.5,-73.87302,40.774094,-73.985617,40.764657,1.0,9.539998392014192,2010,9,4,5,0
16.5,-73.978865,40.740817,-73.926652,40.771262,3.0,5.549942688002051,2013,5,17,4,3
6.5,-73.99419300000001,40.690182,-73.986387,40.697277,1.0,1.0273851770354248,2014,9,19,4,11
9.3,-74.00081800000001,40.757539,-74.01078199999999,40.723603000000004,1.0,3.8657572362616928,2009,8,18,1,19
11.7,-73.99082800000001,40.739853000000004,-74.01042,40.701396,1.0,4.583911198529358,2009,10,9,4,7
4.9,-73.97824200000001,40.741615,-73.988803,40.727212,1.0,1.8321425659532355,2010,2,17,2,20
18.0,-73.994614,40.738954,-73.987368,40.679284,1.0,6.663052495873876,2014,6,21,5,3
8.5,-73.97330699999999,40.743966,-73.990563,40.76012,1.0,2.3106951851721997,2012,1,4,2,16
12.0,-73.996065,40.753695,-73.997877,40.724185,1.0,3.2849116573874726,2013,8,24,5,15
55.0,-73.986163,40.759283,-74.01122099999999,40.763469,1.0,2.1611785546106934,2009,6,22,0,21
7.7,-73.979916,40.758934,-73.99998000000001,40.738258,1.0,2.853488341502761,2011,6,11,5,18
5.3,-73.999326,40.734097,-73.991716,40.749072,1.0,1.7843063719505554,2011,9,11,6,22
11.3,-73.987815,40.724142,-74.006948,40.706885,2.0,2.5064831378150005,2012,1,7,5,21
11.0,-73.973272,40.764617,-73.992637,40.752621999999995,1.0,2.106961481941401,2013,8,26,0,16
5.7,-73.992937,40.763000000000005,-73.981442,40.779647,1.0,2.08888742730595,2010,6,30,2,11
4.9,-73.982527,40.745495,-73.990362,40.7513,2.0,0.9231867309428544,2012,7,12,3,21
12.0,-74.00080600000001,40.730698,-73.978723,40.744827,1.0,2.435146997555141,2014,4,3,3,19
13.5,-74.00527191,40.71911621,-74.00527191,40.71911621,1.0,7.051282051282051,2015,1,23,4,23
5.5,-73.98266602,40.7386055,-73.98696136,40.72962570000001,1.0,1.0620738304765314,2015,4,26,6,0
6.9,-73.989029,40.759243,-73.97876600000001,40.755998,1.0,0.9367146361119355,2009,9,25,4,16
15.0,-74.01482,40.709565000000005,-74.000967,40.76275,1.0,6.027981054131196,2013,6,24,0,15
8.0,-73.944435,40.779847,-73.960943,40.762642,1.0,2.3648449724808027,2014,10,3,4,11
30.5,-73.99079895,40.73463821,-73.87273407,40.77444077,1.0,10.885175869408354,2015,2,15,6,11
9.3,-73.966675,40.772867,-73.971141,40.752914000000004,1.0,2.250329259433362,2010,6,23,2,18
4.5,-73.980932,40.753442,-73.974478,40.74684,1.0,0.9135040229884269,2010,10,5,1,15
23.5,-74.00026703,40.71750641,-73.8937912,40.74753571,1.0,9.572839876445311,2015,3,15,6,19
12.0,-73.97850037,40.75374985,-73.98030853,40.74333954,1.0,1.1675519447701546,2015,4,20,0,15
11.7,-73.9850183,40.7559755,-73.9886829,40.7441453,1.0,1.3511933878208198,2009,11,28,5,0
6.1,-73.98285200000001,40.74515,-73.97757299999999,40.761618,1.0,1.8843747277008664,2010,8,6,4,11
5.3,-74.00818000000001,40.738872,-73.93333299999999,40.746792,1.0,6.3667962476616955,2011,11,18,4,18
6.5,-73.981272,40.741457000000004,-73.987967,40.728305,2.0,1.5674578387122229,2013,3,23,5,2
13.0,-73.983972,40.744215000000004,-74.014818,40.71125,1.0,4.493586698837705,2013,7,13,5,12
6.5,-73.95883179,40.76390839,-73.95249176,40.76863861,2.0,0.7494930008308065,2015,2,3,1,8
7.3,-73.9898066,40.7506264,-73.9829308,40.7490741,5.0,0.6043731746332147,2009,11,23,0,3
8.5,-74.004237,40.742349,-73.982392,40.767371999999995,2.0,3.33581094006955,2012,8,23,3,22
5.5,-73.974983,40.761998,-73.984638,40.748298,1.0,1.7268559664523786,2014,8,23,5,1
8.0,-73.98619843,40.75031662,-73.97462463,40.75378036,2.0,1.048238099546015,2015,6,6,5,0
7.7,-74.003188,40.744082,-74.00289699999999,40.723663,2.0,2.2706215938072916,2010,11,23,1,9
9.7,-74.00699,40.732958,-74.00360699999999,40.706033000000005,2.0,3.007467807437513,2011,2,5,5,13
13.5,-73.948181,40.78985,-73.988998,40.757785999999996,1.0,4.952302975833765,2012,10,30,1,11
7.7,-73.979602,40.761728000000005,-73.958167,40.783675,4.0,3.0353904484115573,2011,4,30,5,13
12.9,-73.988189,40.765048,-73.998982,40.732399,1.0,3.742520041727113,2011,10,11,1,13
18.0,-74.01701,40.704822,-73.99128499999999,40.761252,1.0,6.638565008829771,2013,7,7,6,0
6.5,-73.981043,40.780908000000004,-73.970152,40.799488000000004,2.0,2.260314580495564,2009,4,24,4,16
5.3,-73.983064,40.74362,-73.993649,40.736876,1.0,1.1651719230264919,2009,7,26,6,21
6.1,-73.995859,40.759188,-73.979238,40.781690999999995,2.0,2.8670897332081338,2010,10,24,6,11
22.9,-73.946167,40.780142,-73.870327,40.772762,1.0,6.438530640083469,2012,6,15,4,6
10.0,-73.97009,40.789549,-73.997429,40.762240000000006,1.0,3.8105898336172017,2012,10,25,3,6
24.5,-73.966087,40.794872,-74.016665,40.704832,1.0,10.880826870934493,2012,3,19,0,18
5.0,-73.958947,40.772312,-73.964638,40.775658,1.0,0.6066968208894042,2013,2,7,3,11
13.5,-74.006387,40.708067,-73.971992,40.745937,1.0,5.111998410323014,2013,4,2,1,14
7.7,-73.98821,40.737856,-73.97290500000001,40.761432,1.0,2.921407070165012,2009,4,22,2,7
12.9,-73.983458,40.730038,-74.009375,40.70655,2.0,3.4047085227795515,2010,12,5,6,0
9.7,-74.006837,40.708506,-73.983719,40.7258,1.0,2.737528220668355,2012,5,19,5,13
11.5,-73.985955,40.722722,-73.98005699999999,40.749035,1.0,2.96777265282984,2012,10,6,5,14
24.0,-73.951498,40.812145,-73.998041,40.75091,1.0,7.856192953465139,2012,10,31,2,10
7.3,-73.983878,40.766987,-73.97824,40.753721999999996,1.0,1.5495533773927928,2009,11,24,1,19
6.1,-73.979524,40.755665,-73.96929300000001,40.756899,1.0,0.8726070286841674,2011,2,24,3,22
8.5,-73.99158,40.759972999999995,-74.002548,40.734353000000006,1.0,2.9949013639698028,2012,12,30,6,0
9.0,-73.982587,40.731291999999996,-73.995412,40.749584999999996,1.0,2.303257894430312,2013,3,6,2,18
14.0,-73.983369,40.762159000000004,-73.93148000000001,40.765386,1.0,4.384794822269461,2014,3,5,2,4
4.5,-73.986767,40.739463,-73.981109,40.744648,1.0,0.7480783260805833,2013,10,15,1,10
6.1,-73.947249,40.799557,-73.963875,40.799716,1.0,1.3995964198616326,2009,6,1,0,7
4.1,-73.950802,40.770989,-73.958219,40.760775,1.0,1.2961832660303463,2009,9,30,2,6
2.9,-73.98749000000001,40.760224,-73.985179,40.760259999999995,1.0,0.1946837625917732,2011,9,5,0,3
11.0,-73.956479,40.767076,-73.968572,40.757397,1.0,1.4817755431807376,2014,9,11,3,15
6.9,-73.974323,40.783034,-73.956502,40.779814,1.0,1.5426122615056543,2009,11,22,6,2
5.7,-73.98687,40.742958,-73.97744300000001,40.757355,5.0,1.787007713008141,2010,6,1,1,18
11.3,-73.982268,40.773962,-74.002703,40.747958000000004,4.0,3.364974943603361,2010,11,7,6,18
18.5,-73.96784097202779,40.77100787871663,-73.99764300000001,40.724432,1.0,5.755416579045816,2014,3,31,0,12
7.7,-73.987061,40.722558,-74.006847,40.735786,2.0,2.223332092995039,2011,4,9,5,2
7.5,-73.97882843,40.76208878,-73.97267914,40.78063202,1.0,2.1259449449483827,2015,1,14,2,15
5.5,-74.015088,40.714263,-74.003654,40.715749,1.0,0.9777402847655514,2013,8,27,1,22
5.7,-73.997509,40.721074,-74.01135699999999,40.708869,1.0,1.7899758784668796,2009,10,10,5,4
6.5,-73.986181,40.762322999999995,-73.991956,40.749984999999995,1.0,1.4556039457562462,2011,6,6,0,13
8.9,-73.986536,40.760814,-73.982423,40.74106,1.0,2.2237007511483275,2011,11,3,3,18
6.9,-73.992807,40.748027,-73.97803499999999,40.752542,1.0,1.3418101354866423,2012,3,31,5,4
15.0,-73.9902,40.751,-74.007853,40.719833,1.0,3.771303972340149,2012,12,12,2,18
